timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-08T20:49:12,codecarbon,ae864d14-ddb6-403e-a2be-e4c57d085da8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.002248957986012,5.894476585742392e-06,2.943927907781971e-06,42.5,0.0,6.0,2.3636283990668345e-05,0.0,3.336472429994804e-06,2.6972756420663145e-05,0.0,United States,USA,district of columbia,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.9,3.2.6,11.0,Apple M3 Pro,0.0,,-77.0289,38.9328,18.0,machine,0.0,0.0,69.7,7.418243408203125,N,1.0,0.0
2026-04-10T12:30:05,codecarbon,8ac05075-e924-4ea4-9e66-6241b1fd990c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.007128332974389,1.2870306698010217e-05,6.412298848343964e-06,42.5,0.0,6.0,2.3691319035303124e-05,0.0,3.3438780549719624e-06,2.7035197090275084e-05,0.0,United States,USA,texas,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.9,3.2.6,11.0,Apple M3 Pro,0.0,,-95.8309,29.7388,18.0,machine,0.0,0.0,68.9,7.1468658447265625,N,1.0,0.0
2026-04-13T17:28:46,codecarbon,56428139-2a18-4d1c-8a3e-e5efa61accf6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0005459170206449,1.4329583525239864e-09,2.624864765767824e-06,42.5,0.0,6.0,5.9298362126961974e-09,0.0,6.272916410428783e-10,6.557127853739075e-09,0.0,United States,USA,district of columbia,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.9,3.2.6,11.0,Apple M3 Pro,0.0,,-77.0709,38.9172,18.0,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-13T17:36:16,desal_feasibility_analysis,a7603bb5-87ee-4046-bc58-8e2e926722e0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,156.64446174999466,0.0004611826689192,2.944136446108934e-06,42.5,0.0,6.0,0.0018492713608762,0.0,0.0002610717057633,0.0021103430666396,0.0,United States,USA,district of columbia,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.9,3.2.6,11.0,Apple M3 Pro,0.0,,-77.0709,38.9172,18.0,machine,21.85929203539823,0.0,67.55840707964602,8.347197676126935,N,1.0,0.0
2026-04-13 17:36:16,0.00046118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13T17:44:14,transmission-queue-model,51747ac7-67f7-4d54-b109-3d10c7c150d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,271.91428804199677,0.0008005518247462,2.9441329858421045e-06,42.5,0.0,6.0,0.0032100901504452,0.0,0.0004531849609067,0.0036632751113519,0.0,United States,USA,district of columbia,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.9,3.2.6,11.0,Apple M3 Pro,0.0,,-77.0709,38.9172,18.0,machine,15.635675675675676,0.0,68.03027027027028,7.837880892366976,N,1.0,0.0
2026-04-13 17:44:14,0.00080055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-14T17:39:25,transmission-queue-model,efbe16db-a5e3-40bc-96e1-5e5644611eff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2704.798998041002,0.01734729921751934,6.4135261918107125e-06,42.5,0.0,6.0,0.031931559996082354,0.0,0.0045079487377784055,0.03643950873386078,0.0,United States,USA,texas,,,macOS-26.3.1-arm64-arm-64bit-Mach-O,3.13.9,3.2.6,11.0,Apple M3 Pro,0.0,,-95.8309,29.7388,18.0,machine,14.810201706749417,0.0,71.64325058184639,7.1976946112349385,N,1.0,0.0
